who1;who;text
2;1;Добрий день милая давайте знакомится
2;1;Киця
2;2;Спасибо
2;1;Ета кошечка прекрасна!!!
2;1;Какая красотка ты
2;1;Привет
2;1;Красуння
2;1;цем цем
2;1;Привет любви и отношения хочешь на пыши мне
2;1;Супер
2;1;Прелесть!!!
2;1;МММ ты просто превосходна
2;1;Милая и очаровательная!
2;1;Вав ти дуже сексуальна
2;1;Приветик
2;1;Шикарная кыцюнька
2;1;хочу я к тебе
2;1;Красивая глаза и сама прекрасна
2;1;Красотка
2;1;Сексуальная
2;1;Милая
2;1;Милашка
2;1;ты прекрасна
2;1;Прелесть!
2;1;Ты супер
2;1;Симпатюлька
2;1;Шикарная
2;1;Красунька
2;1;АНГЕЛОЧЕК
2;1;Ух какая классная ножки
2;1;Ти супер
2;1;Секси лапуля
2;1;Богиння!!
2;1;Ух ты комсамолка спортсменка и конечна красавица
2;1;мммммм хочу я к тебе
2;1;Прелесть)
2;1;Ты куколка
2;1;Хороша
2;1;Превосходная, а что так?
2;1;Гарненька девушка напишисмс
2;1;Вау ты супер
2;1;Милая
2;1;За твои красивые глаза,за твою милую улыбку на небе Ангелы деруться а на земле теперь буду страдать и я!
2;1;напиши мне зайка
2;1;Прелость
2;1;милый катьонак
2;1;ПРЕЛЕСТЬ
2;1;Напиши меня
2;1;Красивая дивушка
2;1;Познакомимся
2;1;Привет
2;1;Милашка
2;1;Классная улыбка у тебя супер
2;1;Грудастая зайка!!!
2;1;Мое Сонечко
2;1;Вы очень красивая девушка
2;1;Хорошие формы
2;1;Напиши мне
2;1;Напиши у личку
2;1;Шикарна
2;1;Привет! Потрясающе прелестна!!! Такая милая и соблазнительная...... Давай познакомимся. Напиши номер вайбера
2;1;Сексуальная грудь
2;1;забери к сибе
2;1;Шикарная
2;1;Напиши пожалуйста в личку
2;1;Познакомимчя
2;1;Милашка))
2;1;Супер
2;1;Милая,красивоя девушка
2;1;Ти очень мне нравишся
2;1;ангел во плоти
2;1;Красуня 
2;1;В этих глазах утонуть можно!
2;1;Танюша - а вам некто, не говорил, что вы симпатичная девушка.
2;1;Чайком не угостишь?
2;1;стиль и грация
2;2;милашка
2;1;милашки
2;1;Красавица
2;2;КРАСОТКИ
2;1;Как всегда божественно
2;1;Милые личко красивы глаза
2;1;Ти красива очень
2;1;Симпатичная девочка
2;1;Гарненька!!!
2;1;Ты очень красивая.
2;1;Красивые глаза
2;1;Красивая ммм
2;1;Мм
2;1;Симпатична
2;1;Красавица
2;1;Привет кинь силку
2;1;Ух харошенька
2;1;Класна
2;1;Красива
2;2;Супер
2;1;Красотка
2;1;прекрасная судареня
2;1;Гарненька
2;1;Красотка
2;1;богиня цветов
2;1;Милашка
2;1;Гарненька
2;1;Милая и очаровательная девушка.
2;1;Ты красотка.
2;1;Няшка ти прекрасна
2;1;Няшка
2;1;Ангелочек :-)
2;1;Красотка
2;1;Давай поженимся)
2;1;милашка
2;1;Милые
2;1;Привет хотелось бы познакомиться если не против
2;1;Красотка))
2;1;Оксана у тебя глаза как алмазы 
2;1;Бомба!!!)
2;1;Класные и миленькие
2;1;Оооойййййй какая кроха
2;1;Миленькие такие
2;1;Привет красотка давай дружить
2;1;Очень красивая:)
2;1;Лапочка
2;1;Красуня
2;1;Милашка
2;1;Очаровательная 
2;1;Приятная девушка)
2;1;Рыжулечка красатулечка)
2;1;Классная!!!)
2;1;У тебя очень красивые глаза ты прелесть!!!
2;1;Гарнюня
2;1;Красивая
2;1;прелеееееееесть
2;1;Ммм... Рыженькая)
2;1;Очень красивая))
2;1;Красивая
2;1;Симпатяшка
2;1;Чего скучаешь?
2;1;Ты красотка
2;1;Привет напиши мне пожалуйста
2;1;Принцесса напиши пожалуйста.
2;1;Классная
2;1;Милашка
2;1;Красотка
2;1;ты прекрасна солнышко )))
2;1;ХОРОШЕНЬКАЯ.
2;1;Красиви очин милаия ти!
2;1;так серьезна)
2;1;Подружимся
2;1;Хороша
2;1;Ты очаровательная девушка, просто восхитительно выглядишь...!!!
2;1;Напиши у личку.
2;1;Номер
2;1;Симпатичная )
2;1;Милая
2;1;Милая
2;1;Яскрава
2;1;Красивая и очень привлекательная))
2;1;Напиши мне в личку пожалуйста
2;1;Красуня)
2;1;Ребята это девушка мечты,
2;1;Красивая
2;1;Красивая)))))
2;1;Гарно виглядиш!
2;1;Милая девушка!)
2;1;красива
2;1;Красуня
2;1;Дай вкушу*)
2;1;Поделись шашлычком
2;1;Уххх
2;1;Вкусно?)
2;1;Ничё так кошечка
2;1;Красивая девочка
2;1;Дай куснуть?
2;1;очень сексуальная девочка ***
2;1;Хорошенькая
2;1;Супер.
2;1;Красунька
2;1;Красота
2;1;Богиня,
2;1;Красотка
2;1;На пиши мени лс
2;1;Це мий номер 093535
2;1;Я ищу серьезные отношения
2;1;Привет давай побщаемся
2;1;очаровательная киця.
2;1;Дуже гарненька
2;1;Вау
2;1;напиши мне***
2;1;Симпатичная девушка поопщаемся
2;1;Секси
2;1;Милая и заворожительная!
2;1;Милая девушка
